nRMSE_all,nRMSE_beginning,nRMSE_middle,nRMSE_end
0.009924454344102433,0.009764754225609497,0.008533607214371864,0.005911613073403666
0.006433751144180884,0.0038359171740540605,0.004718735025682144,0.003886536758811488
0.008863630067688933,0.0051100604849962546,0.005428478647594072,0.0023117453900970276
0.016560912915109163,0.015799647462776872,0.015334620013605617,0.013643299662930822
0.006227744104110905,0.006208649341231247,0.005206213532527177,0.0031822471522393774
0.006969190061920472,0.00679977432034053,0.006666286979163085,0.0062298965552282535
0.000990608869755811,0.0009597437728743602,0.0009180802799378655,0.0008038881971834249
0.006282825798578677,0.006276302352297029,0.005615240991771641,0.004286594824439216
0.00435749594177767,0.004092964741830473,0.0038494764119021085,0.0030979685520981836
0.008925057132987881,0.008809948049036656,0.008377466565694347,0.007397394515058498
0.005790302549460419,0.005561344958954934,0.005506428442792935,0.005167637819963449
0.009770953360548073,0.006405028966295428,0.008517029220980408,0.00937510533609772
0.002664679120054417,0.0025556827676240417,0.0023425134198807682,0.0018071783719638464
0.010353094409653124,0.010353094409653124,0.008590159158266504,0.005064288655493268
0.007673922821712167,0.0073482689505358295,0.006485832958450668,0.004435307103104007
0.049684108060780434,0.049587715475691775,0.047796943194437606,0.04411900604684063
0.010786215106889112,0.0101284414386263,0.009709761171252648,0.008214626968242529
0.0014174948159554213,0.0013715305486199608,0.001343067836816278,0.0012401781458734515
0.012476047175846803,0.011694241910507913,0.012085418935036792,0.012085967718755659
0.008654536156895938,0.008639333726146704,0.0069088754901184095,0.003432756587312585
0.022130995037552663,0.021964070956062152,0.017730418411462934,0.00909618924077399
0.004723210003611797,0.004395529418375576,0.004468245042405443,0.004285995705228959
0.01113915571231562,0.009872471669687702,0.010666053091303114,0.010986531891906029
0.008959217636410445,0.00886310679223264,0.007600765955200005,0.004979973436956929
0.003068111812838767,0.0019083809054186705,0.002681521602020837,0.0030680720878050725
0.006791185707879735,0.006466639181511244,0.0064373006578795685,0.006054077084247728
0.006420143048987616,0.00641329765294657,0.004688050690373475,0.0012307113691862395
0.010620983031283207,0.009896950062596017,0.009525857437546201,0.008059639218759379
0.009346744498254053,0.008365049918244641,0.008861846585346929,0.008873745339542098
0.0013690873407698548,0.001311128253210372,0.0011021236052802205,0.0006261552218604347
0.008269883867528428,0.007805570607466518,0.0067355166975431955,0.004131095617634639
0.002225147442732658,0.0019711319174978413,0.002140475600987719,0.002225147442732658
0.018984880147671707,0.018971598884723634,0.014185231410478902,0.004599215199041367
0.0010019407548595616,0.0007398971947707074,0.0008714271577835656,0.000872443523720428
0.005439961755024811,0.004961230335210225,0.004993375389204995,0.004578934077379951
0.007927241198815186,0.007233421616604183,0.007052763391712785,0.005997627359718984
0.018090560959198188,0.018020373791347938,0.014390613406894376,0.007060905470137003
0.012468654364777967,0.01129881250008363,0.011718416261578152,0.011387781919872863
0.0030701875765576257,0.002755622527423478,0.0027411703912381493,0.0023977010697333436
0.0050129151335300244,0.004039005938484848,0.004637504818688896,0.004860593384051812
0.04587414620164086,0.039915708814921715,0.04197362501849605,0.040131020038925595
0.007772669576089914,0.007092276285682463,0.007321692476045396,0.007100131566363813
0.011464153293500114,0.011461128009236182,0.0105964123684882,0.008863955802728304
0.006516397706286702,0.006079607856633661,0.006033824041750312,0.00550546656233057
0.004292288364205467,0.0024021348219465015,0.003539311819243389,0.0039235122715782
0.00883087404760685,0.007648746179295631,0.00811136146660062,0.007854464172899384
0.008738970356380188,0.007641604650096841,0.00801761992827384,0.007672284778344492
0.002376927849693256,0.0012286653666076519,0.0016836295153232106,0.001445295329668725
0.0003659093130141156,0.000301410237646373,0.00032882702364642836,0.00031916152027879643
0.005480387758917278,0.004189275198525954,0.0048262252326036655,0.004809012740367765
NA,NA,NA,NA
0.008702094880878641,0.008363644251210046,0.0078091374486158474,0.006361673213758854
0.00924933285785587,0.00863183511198917,0.008418656398225689,0.007374801224832022
NA,NA,NA,NA
0.0069235945773847484,0.006520728538848997,0.005675181614710596,0.003581221727898041
0.0036113620010512714,0.0035915088565446874,0.0024131406201232377,3.655100277375461e-05
0.0029272792615697243,0.002926759445925863,0.0021844220744143485,0.0006992275157474582
0.01913530276466343,0.018489596396028884,0.01843990436860824,0.017694813945132407
0.019516747176192246,0.019104264883467434,0.018885662094670453,0.018035974224351686
0.009504127234100256,0.009256973556964013,0.009153167083271553,0.008698400458750396
0.0036551710897989604,0.0035641345909154217,0.0029056781235632643,0.0014977286899754104
0.0018138911996538843,0.0015593064446882115,0.001536831269474227,0.001237296164080586
5.3949511826721815e-05,5.380267546180858e-05,4.593976627732509e-05,3.0067111543444903e-05
0.008037702545309812,0.00802417509949372,0.006805868869831547,0.004355728964691107
0.014840650042134099,0.01272563671456969,0.013811282861086047,0.013867561826554357
0.01025964433646855,0.010241242305786567,0.008409061552616151,0.004726298015593336
0.009882612189474525,0.007230883296823595,0.007906194746086516,0.006605088751961424
0.011829076324176794,0.011204886530777655,0.011281271572577401,0.010809851862777761
0.012529042140032655,0.011563277100623319,0.011551602879984947,0.010562489399298866
0.01461790926492813,0.014077019077952179,0.012291252486319765,0.008178829116078982
0.008052844101544719,0.008022274519422237,0.00734447117336797,0.005958294899136954
0.015767615781986124,0.015664968730516107,0.015120152801052462,0.013927873890655147
0.007316382753896512,0.0067992976245290744,0.005530953802251912,0.002477181028330149
0.009840444712257125,0.009702674490483527,0.008794627023953566,0.006840761869120044
0.010575566260838413,0.009797249177469824,0.009207550626470445,0.007249836441103098
0.008281282523412,0.008116417247669254,0.00777937985379441,0.0069404397903019745
0.002903456307126448,0.002767194312828585,0.0025109566572501397,0.0018622193517953863
0.010438056376206407,0.009524747304765881,0.00955104783863877,0.008690339834944025
0.010356887858824292,0.0102411968130811,0.009872043067657892,0.009018044531068286
0.01348651280972555,0.013343146496002885,0.012532338905476715,0.010767357410701712
0.003767300308460943,0.0026813465019926127,0.003370618327308762,0.0036632081714727295
0.03398422931642366,0.033276090055366254,0.03260710992136897,0.030561010392316987
0.006735928213122587,0.004400068385573792,0.0057340187753537,0.006066059727364722
0.007701356764884845,0.0070583092039150155,0.006719555712742069,0.005399001169426346
0.008293542274143,0.008235326785005357,0.007609383576037675,0.0062992816689646704
0.0014519416373246041,0.001305275259006982,0.001401369767367871,0.0014468924057720275
0.012622855702857452,0.011776251958048758,0.011099073472715524,0.008898112757240362
0.009682047336799456,0.009246575471452185,0.008229925704870696,0.005761154306360443
0.009259315056527079,0.00850641654621348,0.008255847499950368,0.007001810897110553
0.014251434727475741,0.014138432260572337,0.013398993205940277,0.011807112629772748
0.019660355915165684,0.011138608833096482,0.016743395926049974,0.019431223029887753
0.01359140698096152,0.013137869569753848,0.013101841802754713,0.012576248857548773
0.005769948502572726,0.005318377251147356,0.005284478370233617,0.004765109356980768
0.028303996346532773,0.027793480644213754,0.027763954246370487,0.027194385748364934
0.007164757761232568,0.006684733444573121,0.006916063547434375,0.006898699436497433
0.013999956151308229,0.013729428666097965,0.01244799748778813,0.009614607645958197
0.026560502939298205,0.02599120538148153,0.02573475641494625,0.02465256092405901
0.02694192280775903,0.02672277535486061,0.023536254194075106,0.01694406441960568
0.013867398414875193,0.012218995451376462,0.012901982938066823,0.012619554947948817
0.009008913727380757,0.008622482807470884,0.008803480844808842,0.00877904599957488
0.0030246467704573773,0.002757196248891201,0.002814969740383603,0.00266306620180223
0.006927328420678808,0.006843767823402038,0.00588117693801972,0.003872434569978313
0.009915606620496165,0.009506771490804668,0.009157895430082764,0.008051308178947458
0.011213555243637652,0.010915270288818519,0.009516513125647792,0.006420713844487205
0.014908104312294662,0.014738372250411224,0.013902690244643828,0.0120615941712256
0.017607254299596087,0.015051699616021711,0.01609936094140543,0.01563912890859849
0.007251255188747559,0.0066703487177669826,0.005799010941349955,0.0034754289175353225
0.017963629240534032,0.01754733379404456,0.015944177668244814,0.012321569970155842
0.010479845351259703,0.010401427731750802,0.010313073737846411,0.010057948130528729
0.008246950110788135,0.008191442459518009,0.007294794262465121,0.0054459902170892185
0.014430515331672281,0.013859775094602268,0.013605667459204874,0.012526711951340079
0.01630865380841559,0.014684569038860317,0.014219937828459185,0.011666590638101647
0.017112423568196453,0.016663139086373763,0.014821456394802873,0.010688806529838401
0.014111036292624037,0.013405896363380986,0.01339467286102159,0.012667085927059746
0.008226579073935383,0.006297143359905583,0.007532632296544125,0.008074174455791408
0.014290780649833492,0.01360466929891816,0.013622691070787856,0.012972623263611913
0.01174952998431576,0.01154729709471225,0.009431452508885378,0.004997530447628124
0.012779444052088272,0.010059708234004806,0.010622367933367658,0.009027951514009895
0.01690910861278294,0.016751350710166778,0.013707115345532886,0.00746088671364894
0.009672393305574432,0.009393893960528114,0.007207762845818848,0.002557001271353994
0.014532192257966967,0.013643251376727927,0.011866202372303954,0.007423163482216967
0.013775109542096821,0.012729556227145066,0.01174917113422267,0.008742847633426122
0.01144798290852216,0.010216575355625443,0.00956303743477655,0.007024554040182049
0.010398360416244161,0.009732606937258486,0.009009682843137433,0.006898081175909653
0.01149345788858007,0.010518846969117554,0.009362071550972007,0.006073909795218401
0.012921597560187334,0.012856293802572454,0.010647419710886168,0.006164367769898716
0.01888520541847441,0.01832276701065026,0.016609983301432363,0.01262197747517242
0.008380058071617943,0.007709785868780963,0.0069468974762299015,0.004750848488290797
0.01760695608461752,0.01682733600385101,0.014672654052065779,0.009583670067728804
0.019757202966663955,0.0186933507190883,0.01721345830096631,0.013189821217146671
0.021099268159624308,0.020707885168775978,0.016413605741608987,0.007433663896426678
0.01898203344494001,0.01840781309664328,0.015439604292123491,0.008928966334787188
0.01060590961495664,0.010241635954063381,0.008295189791623764,0.004038023805851278
0.01467037629616196,0.01437508772439035,0.012305200772961124,0.007870138298331063
0.009307208865484461,0.00902807590072348,0.007865718321902375,0.005261870199499187
0.01423419088688196,0.013969265375087483,0.012266298055857437,0.008595437905602864
0.013815448544914677,0.013620602111534248,0.011819780278513898,0.00802329017909277
0.017229089397568002,0.015338300058120213,0.01439746244499586,0.010624997879299353
0.014826922555562417,0.01350598269397288,0.012875790021217403,0.010294464814116909
0.012877433359048927,0.012260802974088434,0.010082615078296494,0.005109608901752121
0.011163121903196006,0.010274242660167285,0.009756852919908635,0.007833194196362615
0.014649817586309243,0.014498684786643418,0.011669815009074276,0.005860942654270162
0.012137582892336803,0.011765471416882204,0.010527628747654484,0.0076798319337444436
0.0147751281625898,0.014414748036375238,0.012830904673194761,0.009302837820619253
0.011841851092798797,0.01102326433450105,0.009607244566015825,0.005956618270747626
0.026583691580069103,0.026394467163972552,0.020815824138711903,0.009469313672094063
0.015570559855806975,0.015045572192353128,0.013310619394839443,0.009315726136358223
0.014668669492250491,0.013759500395475332,0.012795744667894524,0.009959064115957757
0.014952757484032558,0.014510436496600346,0.012684710550855178,0.008590937671932627
0.00980807332550788,0.009535852166821979,0.00797165067645693,0.004571026537040932
0.018687935317352435,0.018147228762119227,0.015799296630477366,0.010562725811960435
0.01344862763780959,0.012741632420221437,0.010813579661085825,0.006250478925226455
0.011757426009484309,0.010962034446884504,0.0091730804864418,0.004799781002956586
0.02251975983442729,0.022114402943136734,0.019527752707100582,0.013949095343737727
0.03564481437854164,0.03564401701950794,0.029768717478344968,0.018017321036985338
0.021590045550123182,0.02143213530249039,0.017785929770606165,0.010335608459204917
0.015160308865635823,0.013564165329820571,0.012704174245413669,0.009388048540784608
0.02676867832802496,0.026652693013438877,0.024289304060218127,0.019446540839190556
0.015623663144450078,0.015101857311605982,0.013560923913002964,0.009957251282952821
0.017010527345121523,0.016754296716213552,0.013788357294698047,0.00760024782275907
0.026030732862586208,0.02470910347216203,0.02078003050030522,0.011600255166167417
0.020275292214032636,0.019066251572330592,0.018522154185493016,0.016224918770115823
0.022739619532774438,0.022459818043178648,0.020882141023027552,0.017446985493129577
0.014895000188630785,0.014597716210837323,0.01387649003954481,0.012136753719166324
0.012128600689475239,0.011544222945359601,0.009793740165596981,0.005708396861956104
0.011235462032612987,0.011034302799364225,0.008296186844333628,0.002618795701023669
