H
991.2636301494681
1041.8414721233282
344.0
1108.1719429438233
1088.301430539485
977.516425154731
-145.88578247690094
-710.8574302884973
172.0
448.0
988.1733668134956
340.7865869917596
1728.7082221999763
1077.1464203469664
885.3370119409417
699.0233237704756
887.7963176510023
654.4066676984143
NA
933.3739918438373
31.793799411881885
1010.9468606506138
896.7318217172882
1050.9216811802617
717.0983958377651
-137.7638433318327
1117.1133968089896
772.7592191767518
-312.82955071910055
198.88190441779284
-80.51264098080563
466.9171973945462
1987.0
2011.0
258.967739031706
326.61166925335317
-3.4841181310613445
1080.659154598742
1188.5623424567732
983.9723889455777
1131.0
1225.0
1118.451139389816
657.8337547796
159.94562858970886
1098.8973147803254
250.6640225945264
888.89421515279
760.0247171490636
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
2187.0
NA
NA
NA
NA
NA
NA
NA
NA
NA
3644.0
NA
2893.0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
1528.679941331855
NA
NA
NA
NA
NA
